"prime" "trialID" "lexicality" "target" "cluster" "freqtarget" "stemunrelated" "unrelatedfreq" "lengthtarget" "lengthprime" "relatedness" "condition" "old20target" "old20prime" "stem" "freqcluster" "subjectID" "experimentID" "rotation" "handedness" "RT" "response" "orderID" "acc" "rtPrec" "accPrec" "morphInterference" "explInterp"
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "GF54" "MPF" 6 "D" 435 "word" 151 1 517 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "ZF42" "MPF" 6 "D" 625 "word" 72 1 738 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "MV48" "MPF" 6 "D" 1193 "word" 72 1 841 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "GS36" "MPF" 6 "D" 805 "word" 84 1 607 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "SP12" "MPF" 6 "S" 656 "word" 108 1 688 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "CC6" "MPF" 6 "D" 589 "word" 50 1 647 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "AA18" "MPF" 6 "D" 575 "word" 138 1 631 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "GDL30" "MPF" 6 "D" 728 "word" 68 1 880 "1" NA NA
"cignoltro" 12035 "word" "cigno" "ltro" 2.548 "fosso" 2.547 5 9 "related" "HF_orthog" 1.45 2.9 "cigno" 5.041 "RE24" "MPF" 6 "S" 537 "word" 106 1 699 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AC43" "MPF" 1 "D" 610 "nonword" 129 1 621 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GS36" "MPF" 6 "D" 558 "nonword" 144 1 880 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MP15" "MPF" 3 "D" 621 "nonword" 28 1 573 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "IF14" "MPF" 2 "D" 580 "nonword" 144 1 726 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AC29" "MPF" 5 "D" 865 "nonword" 102 1 466 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "FD55" "MPF" 1 "D" 588 "nonword" 91 1 777 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "LC44" "MPF" 2 "D" 575 "nonword" 85 1 456 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MT11" "MPF" 5 "S" 890 "nonword" 116 1 640 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SP17" "MPF" 5 "D" 1218 "nonword" 108 1 833 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MV48" "MPF" 6 "D" 665 "nonword" 28 1 780 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "CC6" "MPF" 6 "D" 695 "nonword" 74 1 653 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "CF1" "MPF" 1 "D" 544 "nonword" 28 1 733 "0" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AR50" "MPF" 2 "D" 599 "nonword" 57 1 795 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SP12" "MPF" 6 "S" 726 "nonword" 24 1 718 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "FC39" "MPF" 3 "S" 522 "word" 24 0 874 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "DC2" "MPF" 2 "D" 643 "nonword" 116 1 625 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "LJ22" "MPF" 4 "D" 627 "nonword" 116 1 662 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "FC52" "MPF" 4 "D" 639 "word" 57 0 579 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MVT19" "MPF" 1 "D" 742 "nonword" 57 1 628 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SS41" "MPF" 5 "D" 776 "nonword" 28 1 433 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MB38" "MPF" 2 "D" 683 "word" 141 0 806 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "FLB20" "MPF" 2 "D" 667 "nonword" 28 1 465 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "EM13" "MPF" 1 "D" 1157 "nonword" 37 1 625 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "CS33" "MPF" 3 "D" 605 "nonword" 108 1 550 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SB35" "MPF" 5 "D" 806 "nonword" 57 1 851 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AB9" "MPF" 3 "D" 746 "nonword" 57 1 601 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "VA49" "MPF" 1 "D" 815 "nonword" 57 1 689 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "RE24" "MPF" 6 "S" 725 "word" 37 0 576 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "LM21" "MPF" 3 "D" 672 "nonword" 57 1 918 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "ADB4" "MPF" 4 "D" 972 "nonword" 116 1 1273 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "VB10" "MPF" 4 "D" 569 "nonword" 116 1 602 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "EV51" "MPF" 3 "D" 706 "nonword" 57 1 641 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MN5" "MPF" 5 "S" 626 "nonword" 37 1 575 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AF8" "MPF" 2 "D" 577 "nonword" 28 1 452 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "RS56" "MPF" 5 "D" 578 "nonword" 168 1 575 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "ADC28" "MPF" 4 "D" 628 "nonword" 94 1 502 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GC46" "MPF" 4 "D" 1006 "nonword" 45 1 671 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SDC32" "MPF" 2 "D" 435 "nonword" 57 1 532 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AA18" "MPF" 6 "D" 609 "nonword" 101 1 574 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MC16" "MPF" 4 "D" 800 "nonword" 92 1 1449 "0" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AG25" "MPF" 1 "D" 820 "nonword" 133 1 537 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "DS31" "MPF" 1 "D" 452 "nonword" 57 1 539 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GF54" "MPF" 6 "D" 529 "nonword" 54 1 426 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GDL30" "MPF" 6 "D" 800 "nonword" 152 1 596 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MC26" "MPF" 2 "D" 646 "nonword" 131 1 612 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "ACV34" "MPF" 4 "S" 531 "nonword" 57 1 541 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GP40" "MPF" 4 "D" 744 "nonword" 101 1 643 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GG27" "MPF" 3 "D" 873 "nonword" 50 1 591 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "MC3" "MPF" 3 "D" 689 "nonword" 57 1 728 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AV45" "MPF" 3 "D" 724 "nonword" 103 1 515 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "ZF42" "MPF" 6 "D" 714 "nonword" 28 1 656 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "DM7" "MPF" 1 "D" 751 "nonword" 74 1 611 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "GL47" "MPF" 5 "S" 0 "NoResponse" 101 0 0 "0" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "AB53" "MPF" 5 "D" 671 "nonword" 62 1 967 "0" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "SE23" "MPF" 5 "D" 0 "NoResponse" 108 0 918 "1" NA NA
"cilcaio" 31117 "nonword" "cilco" "aio" NA NA NA 5 7 "related" "morphological" 1.45 2.15 "cilc" 4.53 "EP37" "MPF" 1 "D" 832 "word" 116 0 924 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "GC46" "MPF" 4 "D" 650 "word" 83 1 809 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "LJ22" "MPF" 4 "D" 704 "word" 162 1 691 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "ADB4" "MPF" 4 "D" 767 "word" 162 1 717 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "FC52" "MPF" 4 "D" 524 "word" 172 1 532 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "ACV34" "MPF" 4 "S" 406 "word" 172 1 426 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "MC16" "MPF" 4 "D" 806 "word" 78 1 803 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "VB10" "MPF" 4 "D" 610 "word" 162 1 594 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "GP40" "MPF" 4 "D" 857 "word" 164 1 580 "1" NA NA
"cinghigoga" 13062 "word" "cinghia" "goga" 2.38 "zattera" 2.377 7 10 "related" "LF_orthog" 1.85 3.7 "cinghi" 2.107 "ADC28" "MPF" 4 "D" 565 "word" 73 1 532 "1" NA NA
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "MC26" "MPF" 2 "D" 577 "word" 82 1 585 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "MB38" "MPF" 2 "D" 651 "word" 70 1 520 "0" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "LC44" "MPF" 2 "D" 556 "word" 109 1 536 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "IF14" "MPF" 2 "D" 748 "word" 165 1 618 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "SDC32" "MPF" 2 "D" 430 "word" 172 1 456 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "FLB20" "MPF" 2 "D" 581 "word" 126 1 802 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "AR50" "MPF" 2 "D" 630 "word" 172 1 712 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "DC2" "MPF" 2 "D" 913 "word" 162 1 635 "1" -0.01366894 -0.9218925
"cinghiore" 11062 "word" "cinghia" "ore" 2.38 "zattera" 2.377 7 9 "related" "morphological" 1.85 2.75 "cinghi" 5.703 "AF8" "MPF" 2 "D" 470 "word" 126 1 634 "1" -0.01366894 -0.9218925
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "EV51" "MPF" 3 "D" 765 "word" 172 1 587 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "FC39" "MPF" 3 "S" 633 "word" 141 1 863 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "CS33" "MPF" 3 "D" 485 "word" 160 1 543 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "AV45" "MPF" 3 "D" 536 "word" 58 1 538 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "GG27" "MPF" 3 "D" 640 "word" 28 1 800 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "AB9" "MPF" 3 "D" 634 "word" 172 1 557 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "LM21" "MPF" 3 "D" 744 "word" 172 1 0 "0" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "MC3" "MPF" 3 "D" 885 "word" 172 1 513 "1" NA NA
"cinghiorno" 12062 "word" "cinghia" "orno" 2.38 "zattera" 2.377 7 10 "related" "HF_orthog" 1.85 3.2 "cinghi" 5.087 "MP15" "MPF" 3 "D" 713 "word" 126 1 647 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "SB35" "MPF" 5 "D" 751 "nonword" 70 1 665 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "CF1" "MPF" 1 "D" 537 "word" 136 0 727 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "CS33" "MPF" 3 "D" 659 "nonword" 40 1 467 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "FC39" "MPF" 3 "S" 956 "nonword" 46 1 807 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "SDC32" "MPF" 2 "D" 662 "nonword" 70 1 367 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AB9" "MPF" 3 "D" 620 "nonword" 70 1 543 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AC29" "MPF" 5 "D" 641 "nonword" 19 1 559 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "GS36" "MPF" 6 "D" 687 "nonword" 108 1 786 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "GL47" "MPF" 5 "S" 0 "NoResponse" 106 0 461 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AC43" "MPF" 1 "D" 701 "nonword" 114 1 563 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "FLB20" "MPF" 2 "D" 1106 "nonword" 136 1 666 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MB38" "MPF" 2 "D" 777 "nonword" 154 1 774 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MV48" "MPF" 6 "D" 608 "nonword" 136 1 629 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "SS41" "MPF" 5 "D" 577 "nonword" 136 1 565 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "ZF42" "MPF" 6 "D" 664 "nonword" 136 1 634 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MT11" "MPF" 5 "S" 712 "nonword" 92 1 491 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "ADC28" "MPF" 4 "D" 719 "nonword" 86 1 407 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "LJ22" "MPF" 4 "D" 504 "word" 92 0 584 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MVT19" "MPF" 1 "D" 795 "nonword" 70 1 653 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "ACV34" "MPF" 4 "S" 471 "nonword" 70 1 457 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "RE24" "MPF" 6 "S" 720 "nonword" 138 1 484 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MN5" "MPF" 5 "S" 816 "nonword" 138 1 613 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "LC44" "MPF" 2 "D" 478 "nonword" 130 1 496 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "MP15" "MPF" 3 "D" 733 "nonword" 136 1 631 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "ADB4" "MPF" 4 "D" 1282 "nonword" 92 1 622 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "VB10" "MPF" 4 "D" 550 "nonword" 92 1 537 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "GG27" "MPF" 3 "D" 911 "nonword" 60 1 703 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AR50" "MPF" 2 "D" 627 "nonword" 70 1 594 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AG25" "MPF" 1 "D" 608 "nonword" 49 1 495 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "VA49" "MPF" 1 "D" 533 "word" 70 0 478 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "RS56" "MPF" 5 "D" 590 "nonword" 43 1 420 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "GF54" "MPF" 6 "D" 553 "nonword" 96 1 480 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "EP37" "MPF" 1 "D" 881 "nonword" 92 1 631 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "AA18" "MPF" 6 "D" 720 "nonword" 83 1 633 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "LM21" "MPF" 3 "D" 793 "nonword" 70 1 620 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "EV51" "MPF" 3 "D" 675 "nonword" 70 1 603 "1" NA NA
"ciplerpe" 33149 "nonword" "ciego" "erpe" NA NA NA 5 8 "unrelated" "LF_orthog" 1.2 3 "cipl" 2.328 "IF14" "MPF" 2 "D" 650 "nonword" 108 1 724 "1" NA NA
